" 152200020","TRZCINIEC","Wkra (268)","2016","11","01",201,2.210,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","02",200,2.200,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","03",200,2.230,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","04",194,2.070,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","05",188,1.870,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","06",190,1.920,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","07",192,2.010,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","08",193,2.010,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","09",190,1.930,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","10",185,1.760,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","11",185,1.780,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","12",185,1.810,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","13",183,1.760,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","14",180,1.650,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","15",178,1.640,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","16",177,1.670,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","17",172,1.600,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","18",175,1.790,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","19",176,1.890,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","20",173,1.830,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","21",175,2.000,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","22",177,2.170,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","23",175,2.150,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","24",172,2.110,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","25",173,2.230,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","26",172,2.270,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","27",167,2.140,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","28",168,2.240,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","29",167,2.270,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","11","30",167,2.340,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2016","12","01",168,2.440,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2016","12","02",167,2.430,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2016","12","03",165,2.420,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2016","12","04",172,2.900,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2016","12","05",171,2.870,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2016","12","06",172,3.040,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2016","12","07",180,3.600,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2016","12","08",179,3.630,99.9,"10"
