" 152200020","TRZCINIEC","Wkra (268)","2017","11","01",216,3.430,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","02",226,4.000,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","03",238,4.640,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","04",245,5.260,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","05",250,5.810,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","06",254,6.250,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","07",260,6.970,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","08",265,7.620,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","09",269,8.260,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","10",272,8.850,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","11",275,9.440,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","12",283,10.600,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","13",287,11.400,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","14",291,12.200,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","15",296,13.200,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","16",300,14.000,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","17",303,15.100,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","18",311,17.300,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","19",316,18.800,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","20",319,20.200,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","21",327,22.800,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","22",338,26.600,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","23",341,28.000,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","24",339,27.700,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","25",337,27.300,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","26",335,27.300,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","27",333,26.800,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","28",329,26.100,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","29",325,25.100,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","11","30",321,24.200,99.9,"09"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","01",318,23.300,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","02",313,22.300,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","03",310,21.400,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","04",305,20.400,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","05",301,19.500,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","06",301,19.700,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","07",299,19.500,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","08",300,19.800,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","09",305,21.600,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","10",313,24.600,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","11",318,26.600,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","12",321,28.000,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","13",325,29.600,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","14",326,30.600,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","15",326,30.500,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","16",324,29.900,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","17",322,29.200,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","18",320,28.200,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","19",317,27.100,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","20",314,25.900,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","21",311,24.800,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","22",308,23.900,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","23",306,23.200,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","24",303,22.400,99.9,"10"
" 152200020","TRZCINIEC","Wkra (268)","2017","12","25",301,21.800,99.9,"10"
