" 152200120","BORKOWO","Wkra (268)","2015","11","01",129,3.950,20.3,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","02",128,3.950,21.0,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","03",128,3.920,18.0,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","04",128,4.000,17.6,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","05",127,3.920,17.4,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","06",127,3.910,16.2,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","07",128,4.100,15.0,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","08",129,4.240,14.4,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","09",130,4.330,13.8,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","10",129,4.230,13.8,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","11",127,4.070,14.6,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","12",128,4.150,14.4,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","13",128,4.140,14.0,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","14",129,4.260,14.0,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","15",129,4.360,14.2,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","16",133,4.960,16.4,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","17",137,5.760,17.0,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","18",139,6.250,17.6,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","19",135,5.610,16.2,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","20",132,5.060,16.4,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","21",132,5.030,14.8,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","22",131,4.940,14.2,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","23",131,4.940,14.0,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","24",131,4.800,14.8,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","25",131,4.910,15.4,"09"
" 152200120","BORKOWO","Wkra (268)","2015","11","26",131,4.960,15.0,"09"
